Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2),Person_ID,Label,Smoothed_Label
3296690,0.2,0.04,-9.57,Person_2,Static,Walking
3296702,0.24,0.0,-9.57,Person_2,Static,Walking
3296714,0.16,0.04,-9.61,Person_2,Static,Walking
3296726,0.2,0.04,-9.49,Person_2,Static,Walking
3296738,0.16,0.04,-9.57,Person_2,Static,Walking
3296750,0.16,0.04,-9.45,Person_2,Static,Static
3296762,0.2,0.0,-9.61,Person_2,Static,Static
3296774,0.2,0.0,-9.53,Person_2,Static,Static
3296786,0.16,0.0,-9.45,Person_2,Static,Static
3296798,0.2,-0.04,-9.57,Person_2,Static,Static
3296810,0.16,0.0,-9.61,Person_2,Static,Static
3296822,0.2,0.04,-9.61,Person_2,Static,Static
3296834,0.16,0.04,-9.53,Person_2,Static,Static
3296846,0.16,0.04,-9.53,Person_2,Static,Static
3296858,0.16,0.0,-9.57,Person_2,Static,Static
3296870,0.16,0.04,-9.53,Person_2,Static,Static
3296882,0.24,0.04,-9.61,Person_2,Static,Static
3296894,0.2,0.04,-9.49,Person_2,Static,Static
3296906,0.2,0.0,-9.53,Person_2,Static,Static
3296918,0.2,0.0,-9.57,Person_2,Static,Static
3296930,0.2,0.0,-9.53,Person_2,Static,Static
3296942,0.2,0.0,-9.53,Person_2,Static,Static
3296954,0.2,0.04,-9.53,Person_2,Static,Static
3296966,0.2,0.0,-9.57,Person_2,Static,Static
3296978,0.16,0.04,-9.53,Person_2,Static,Static
3296990,0.2,0.04,-9.57,Person_2,Static,Static
3297002,0.16,0.04,-9.53,Person_2,Static,Static
3297014,0.24,0.04,-9.49,Person_2,Static,Static
3297026,0.16,0.0,-9.57,Person_2,Static,Static
3297038,0.2,0.0,-9.61,Person_2,Static,Static
3297050,0.2,0.0,-9.53,Person_2,Static,Static
3297062,0.24,0.0,-9.61,Person_2,Static,Static
3297074,0.2,0.04,-9.57,Person_2,Static,Static
3297086,0.2,0.0,-9.53,Person_2,Static,Static
3297098,0.16,0.0,-9.53,Person_2,Static,Static
3297110,0.16,0.04,-9.57,Person_2,Static,Static
3297122,0.2,0.04,-9.53,Person_2,Static,Static
3297134,0.2,0.08,-9.57,Person_2,Static,Static
3297146,0.16,0.04,-9.57,Person_2,Static,Static
3297158,0.16,0.04,-9.57,Person_2,Static,Static
3297170,0.2,0.04,-9.53,Person_2,Static,Static
3297182,0.16,0.04,-9.57,Person_2,Static,Static
3297194,0.16,0.0,-9.57,Person_2,Static,Static
3297206,0.2,0.04,-9.53,Person_2,Static,Static
3297218,0.24,0.0,-9.53,Person_2,Static,Static
3297230,0.2,0.0,-9.53,Person_2,Static,Static
3297242,0.2,0.0,-9.57,Person_2,Static,Static
3297254,0.16,0.04,-9.57,Person_2,Static,Static
3297266,0.16,0.0,-9.57,Person_2,Static,Static
3297278,0.2,0.0,-9.57,Person_2,Static,Static
3297290,0.16,0.04,-9.57,Person_2,Static,Static
3297302,0.2,0.04,-9.57,Person_2,Static,Static
3297314,0.16,0.04,-9.53,Person_2,Static,Static
3297326,0.16,0.04,-9.53,Person_2,Static,Static
3297338,0.16,0.0,-9.53,Person_2,Static,Static
3297350,0.16,0.04,-9.57,Person_2,Static,Static
3297362,0.2,0.0,-9.57,Person_2,Static,Static
3297374,0.2,0.04,-9.49,Person_2,Static,Static
3297386,0.24,0.04,-9.49,Person_2,Static,Static
3297398,0.2,0.0,-9.49,Person_2,Static,Static
3297410,0.2,0.0,-9.53,Person_2,Static,Static
3297422,0.24,0.04,-9.53,Person_2,Static,Static
3297434,0.24,0.0,-9.53,Person_2,Static,Static
3297446,0.2,0.0,-9.53,Person_2,Static,Static
3297458,0.16,0.04,-9.53,Person_2,Static,Static
3297470,0.2,0.0,-9.53,Person_2,Static,Static
3297482,0.2,0.04,-9.53,Person_2,Static,Static
3297494,0.24,0.0,-9.57,Person_2,Static,Static
3297506,0.16,0.08,-9.53,Person_2,Static,Static
3297518,0.2,0.0,-9.57,Person_2,Static,Static
3297530,0.2,0.0,-9.53,Person_2,Static,Static
3297542,0.2,0.0,-9.57,Person_2,Static,Static
3297554,0.16,0.04,-9.57,Person_2,Static,Static
3297566,0.2,0.04,-9.53,Person_2,Static,Static
3297578,0.16,0.0,-9.53,Person_2,Static,Static
3297590,0.2,0.0,-9.53,Person_2,Static,Static
3297602,0.16,0.0,-9.49,Person_2,Static,Static
3297614,0.16,0.0,-9.53,Person_2,Static,Static
3297626,0.16,0.0,-9.57,Person_2,Static,Static
3297638,0.2,0.0,-9.49,Person_2,Static,Static
3297650,0.16,0.04,-9.53,Person_2,Static,Static
3297662,0.16,-0.04,-9.57,Person_2,Static,Static
3297674,0.2,0.0,-9.57,Person_2,Static,Walking
3297686,0.16,0.04,-9.53,Person_2,Static,Walking
3297698,0.12,0.04,-9.53,Person_2,Static,Walking
3297710,0.16,0.04,-9.53,Person_2,Static,Walking
3297722,0.2,0.0,-9.57,Person_2,Walking,Walking
3297734,0.12,-0.27,-9.89,Person_2,Walking,Walking
3297746,0.24,-0.08,-10.4,Person_2,Walking,Walking
3297758,0.2,-0.04,-10.28,Person_2,Walking,Walking
3297770,0.12,0.08,-8.75,Person_2,Walking,Walking
3297782,0.2,0.0,-10.04,Person_2,Walking,Walking
3297794,0.2,0.08,-9.1,Person_2,Walking,Walking
3297806,0.2,0.0,-9.89,Person_2,Walking,Walking
3297818,0.12,0.0,-9.69,Person_2,Static,Walking
3297830,0.16,-0.04,-9.45,Person_2,Static,Walking
3297842,0.2,0.04,-9.45,Person_2,Static,Walking
3297854,0.24,0.0,-9.69,Person_2,Static,Walking
3297866,0.16,0.04,-9.49,Person_2,Static,Walking
3297878,0.16,0.04,-9.45,Person_2,Static,Static
3297890,0.2,0.0,-9.57,Person_2,Static,Static
3297902,0.12,0.04,-9.41,Person_2,Static,Static
3297914,0.2,0.0,-9.69,Person_2,Static,Static
3297926,0.2,0.04,-9.53,Person_2,Static,Static
3297938,0.24,0.0,-9.49,Person_2,Static,Static
3297950,0.16,0.0,-9.57,Person_2,Static,Static
3297962,0.16,0.0,-9.65,Person_2,Static,Static
3297974,0.16,0.04,-9.57,Person_2,Static,Static
3297986,0.16,0.0,-9.57,Person_2,Static,Static
3297998,0.2,0.0,-9.53,Person_2,Static,Static
3298010,0.16,0.04,-9.57,Person_2,Static,Static
3298022,0.2,0.0,-9.53,Person_2,Static,Static
3298034,0.2,0.04,-9.57,Person_2,Static,Static
3298046,0.2,0.04,-9.57,Person_2,Static,Static
3298058,0.2,0.0,-9.53,Person_2,Static,Static
3298070,0.2,0.0,-9.53,Person_2,Static,Static
3298082,0.16,0.0,-9.61,Person_2,Static,Static
3298094,0.16,0.0,-9.57,Person_2,Static,Static
3298106,0.2,0.0,-9.53,Person_2,Static,Static
3298118,0.2,0.04,-9.45,Person_2,Static,Static
3298130,0.16,0.04,-9.57,Person_2,Static,Static
3298142,0.16,0.0,-9.53,Person_2,Static,Static
3298154,0.2,0.04,-9.53,Person_2,Static,Static
3298166,0.2,0.0,-9.49,Person_2,Static,Static
3298178,0.2,0.04,-9.53,Person_2,Static,Static
3298190,0.16,0.04,-9.53,Person_2,Static,Static
3298202,0.16,0.0,-9.49,Person_2,Static,Static
3298214,0.2,0.0,-9.57,Person_2,Static,Static
3298226,0.2,0.0,-9.53,Person_2,Static,Static
3298238,0.2,0.04,-9.53,Person_2,Static,Static
3298250,0.2,0.04,-9.57,Person_2,Static,Static
3298262,0.2,0.0,-9.53,Person_2,Static,Static
3298274,0.2,0.04,-9.53,Person_2,Static,Static
3298286,0.2,0.04,-9.49,Person_2,Static,Static
3298298,0.2,0.04,-9.49,Person_2,Static,Static
3298310,0.2,0.0,-9.57,Person_2,Static,Static
3298322,0.16,0.0,-9.53,Person_2,Static,Static
3298334,0.2,0.0,-9.53,Person_2,Static,Static
3298346,0.2,0.0,-9.53,Person_2,Static,Static
3298358,0.24,0.0,-9.57,Person_2,Static,Static
3298370,0.16,0.0,-9.53,Person_2,Static,Static
3298382,0.16,0.0,-9.53,Person_2,Static,Static
3298394,0.16,0.0,-9.53,Person_2,Static,Static
3298406,0.2,0.0,-9.57,Person_2,Static,Static
3298418,0.2,0.04,-9.57,Person_2,Static,Static
3298430,0.12,0.04,-9.57,Person_2,Static,Static
3298442,0.12,0.04,-9.53,Person_2,Static,Static
3298454,0.2,0.04,-9.57,Person_2,Static,Static
3298466,0.16,0.04,-9.53,Person_2,Static,Static
3298478,0.2,0.0,-9.53,Person_2,Static,Static
3298490,0.2,0.04,-9.53,Person_2,Static,Static
3298502,0.16,0.0,-9.53,Person_2,Static,Static
3298514,0.2,0.0,-9.57,Person_2,Static,Static
3298526,0.16,0.0,-9.49,Person_2,Static,Static
3298538,0.2,0.0,-9.49,Person_2,Static,Static
3298550,0.2,0.08,-9.53,Person_2,Static,Static
3298562,0.2,0.0,-9.57,Person_2,Static,Static
3298574,0.16,0.0,-9.57,Person_2,Static,Static
3298586,0.16,0.0,-9.57,Person_2,Static,Static
3298598,0.2,0.04,-9.53,Person_2,Static,Static
3298610,0.2,0.0,-9.53,Person_2,Static,Static
3298622,0.2,0.04,-9.61,Person_2,Static,Static
3298634,0.24,0.0,-9.53,Person_2,Static,Static
3298646,0.16,0.04,-9.57,Person_2,Static,Static
3298658,0.24,0.0,-9.53,Person_2,Static,Static
3298670,0.16,0.04,-9.49,Person_2,Static,Static
3298682,0.16,0.04,-9.57,Person_2,Static,Static
3298694,0.16,0.0,-9.57,Person_2,Static,Static
3298706,0.16,0.0,-9.53,Person_2,Static,Static
3298718,0.16,0.0,-9.57,Person_2,Static,Static
3298730,0.2,0.0,-9.61,Person_2,Static,Static
3298742,0.16,0.0,-9.53,Person_2,Static,Static
3298754,0.16,0.0,-9.53,Person_2,Static,Static
3298766,0.2,0.04,-9.53,Person_2,Static,Static
3298778,0.2,0.0,-9.53,Person_2,Static,Static
3298790,0.2,0.04,-9.53,Person_2,Static,Static
3298802,0.16,0.0,-9.49,Person_2,Static,Static
3298814,0.16,0.04,-9.57,Person_2,Static,Static
3298826,0.16,0.04,-9.49,Person_2,Static,Static
3298838,0.16,0.0,-9.53,Person_2,Static,Static
3298850,0.16,0.04,-9.53,Person_2,Static,Static
3298862,0.2,0.0,-9.57,Person_2,Static,Static
3298874,0.2,0.0,-9.57,Person_2,Static,Walking
3298886,0.2,0.0,-9.49,Person_2,Static,Walking
3298898,0.2,0.04,-9.57,Person_2,Static,Walking
3298910,0.2,0.0,-9.57,Person_2,Static,Walking
3298922,0.16,-0.12,-10.0,Person_2,Walking,Walking
3298934,0.12,0.08,-8.47,Person_2,Walking,Walking
3298946,0.08,-0.08,-9.85,Person_2,Walking,Walking
3298958,0.12,0.04,-8.87,Person_2,Walking,Walking
3298970,0.16,-0.04,-9.57,Person_2,Static,Walking
3298982,0.16,0.12,-9.45,Person_2,Static,Walking
3298994,0.16,0.0,-9.61,Person_2,Static,Walking
3299006,0.24,0.0,-9.41,Person_2,Static,Walking
3299018,0.16,0.0,-9.61,Person_2,Static,Walking
3299030,0.16,0.04,-9.38,Person_2,Static,Static
3299042,0.24,0.0,-9.49,Person_2,Static,Static
3299054,0.16,0.04,-9.65,Person_2,Static,Static
3299066,0.2,0.04,-9.49,Person_2,Static,Static
3299078,0.2,0.04,-9.57,Person_2,Static,Static
3299090,0.16,0.08,-9.45,Person_2,Static,Static
3299102,0.2,0.0,-9.57,Person_2,Static,Static
3299114,0.2,0.0,-9.57,Person_2,Static,Static
3299126,0.2,0.0,-9.49,Person_2,Static,Static
3299138,0.16,0.0,-9.49,Person_2,Static,Static
3299150,0.2,0.0,-9.57,Person_2,Static,Static
3299162,0.24,0.0,-9.49,Person_2,Static,Static
3299174,0.2,0.0,-9.53,Person_2,Static,Static
3299186,0.16,0.04,-9.53,Person_2,Static,Static
3299198,0.16,0.04,-9.53,Person_2,Static,Static
3299210,0.16,0.04,-9.57,Person_2,Static,Static
3299222,0.2,0.0,-9.57,Person_2,Static,Static
3299234,0.16,0.0,-9.53,Person_2,Static,Static
3299246,0.2,0.04,-9.49,Person_2,Static,Static
3299258,0.2,0.0,-9.53,Person_2,Static,Static
3299270,0.2,0.0,-9.53,Person_2,Static,Static
3299282,0.2,0.04,-9.53,Person_2,Static,Static
3299294,0.2,0.04,-9.57,Person_2,Static,Static
3299306,0.2,0.04,-9.49,Person_2,Static,Static
3299318,0.16,0.0,-9.53,Person_2,Static,Static
3299330,0.12,0.04,-9.53,Person_2,Static,Static
3299342,0.24,0.0,-9.53,Person_2,Static,Static
3299354,0.16,0.0,-9.49,Person_2,Static,Static
3299366,0.16,0.0,-9.57,Person_2,Static,Static
3299378,0.16,0.04,-9.53,Person_2,Static,Static
3299390,0.16,0.04,-9.53,Person_2,Static,Static
3299402,0.2,-0.04,-9.57,Person_2,Static,Static
3299414,0.24,0.0,-9.57,Person_2,Static,Static
3299426,0.24,0.0,-9.49,Person_2,Static,Static
3299438,0.16,0.0,-9.57,Person_2,Static,Static
3299450,0.2,0.0,-9.49,Person_2,Static,Static
3299462,0.2,0.0,-9.49,Person_2,Static,Static
3299474,0.2,0.04,-9.57,Person_2,Static,Static
3299486,0.16,0.04,-9.53,Person_2,Static,Static
3299498,0.16,0.04,-9.65,Person_2,Static,Static
3299510,0.16,0.0,-9.53,Person_2,Static,Static
3299522,0.2,0.0,-9.53,Person_2,Static,Static
3299534,0.16,0.0,-9.57,Person_2,Static,Static
3299546,0.2,0.0,-9.57,Person_2,Static,Static
3299558,0.2,0.0,-9.57,Person_2,Static,Static
3299570,0.2,0.0,-9.45,Person_2,Static,Static
3299582,0.16,0.04,-9.49,Person_2,Static,Static
3299594,0.2,0.04,-9.53,Person_2,Static,Static
3299606,0.16,0.04,-9.53,Person_2,Static,Static
3299618,0.2,0.0,-9.53,Person_2,Static,Static
3299630,0.16,0.0,-9.53,Person_2,Static,Static
3299642,0.2,0.0,-9.57,Person_2,Static,Static
3299654,0.2,0.0,-9.49,Person_2,Static,Static
3299666,0.2,0.0,-9.53,Person_2,Static,Static
3299678,0.16,0.0,-9.53,Person_2,Static,Static
3299690,0.16,0.04,-9.53,Person_2,Static,Static
3299702,0.2,0.04,-9.61,Person_2,Static,Static
3299714,0.2,0.0,-9.53,Person_2,Static,Static
3299726,0.2,0.0,-9.57,Person_2,Static,Static
3299738,0.16,0.04,-9.53,Person_2,Static,Static
3299750,0.2,0.0,-9.53,Person_2,Static,Static
3299762,0.16,0.0,-9.57,Person_2,Static,Static
3299774,0.16,0.0,-9.53,Person_2,Static,Static
3299786,0.16,0.04,-9.53,Person_2,Static,Static
3299798,0.2,0.04,-9.53,Person_2,Static,Static
3299810,0.2,0.0,-9.57,Person_2,Static,Static
3299822,0.24,0.04,-9.57,Person_2,Static,Static
3299834,0.2,0.04,-9.53,Person_2,Static,Static
3299846,0.16,0.04,-9.57,Person_2,Static,Static
3299858,0.2,0.0,-9.61,Person_2,Static,Static
3299870,0.2,0.0,-9.57,Person_2,Static,Static
3299882,0.16,0.04,-9.57,Person_2,Static,Static
3299894,0.24,0.04,-9.49,Person_2,Static,Static
3299906,0.2,0.0,-9.53,Person_2,Static,Static
3299918,0.2,0.04,-9.53,Person_2,Static,Static
3299930,0.2,0.04,-9.49,Person_2,Static,Static
3299942,0.12,0.04,-9.49,Person_2,Static,Static
3299954,0.16,0.04,-9.53,Person_2,Static,Static
3299966,0.2,0.0,-9.57,Person_2,Static,Static
3299978,0.2,0.0,-9.57,Person_2,Static,Static
3299990,0.24,-0.04,-9.57,Person_2,Static,Static
3300002,0.2,0.0,-9.61,Person_2,Static,Static
3300014,0.16,0.0,-9.57,Person_2,Static,Static
3300026,0.2,0.0,-9.57,Person_2,Static,Static
3300038,0.16,0.04,-9.57,Person_2,Static,Static
3300050,0.2,0.04,-9.53,Person_2,Static,Static
3300062,0.2,0.0,-9.57,Person_2,Static,Static
3300074,0.2,0.04,-9.57,Person_2,Static,Walking
3300086,0.2,0.0,-9.57,Person_2,Static,Walking
3300098,0.2,0.0,-9.57,Person_2,Static,Walking
3300110,0.24,0.0,-9.45,Person_2,Static,Walking
3300122,0.16,-0.04,-9.61,Person_2,Walking,Walking
3300134,0.24,0.0,-10.04,Person_2,Walking,Walking
3300146,0.12,0.0,-9.18,Person_2,Walking,Walking
3300158,0.16,0.04,-9.06,Person_2,Walking,Walking
3300170,0.24,0.0,-9.89,Person_2,Walking,Walking
3300182,0.16,0.04,-9.22,Person_2,Walking,Walking
3300194,0.2,0.0,-9.89,Person_2,Walking,Walking
3300206,0.16,0.04,-9.26,Person_2,Walking,Walking
3300218,0.12,0.0,-9.34,Person_2,Static,Walking
3300230,0.2,0.04,-9.61,Person_2,Static,Walking
3300242,0.2,0.0,-9.61,Person_2,Static,Walking
3300254,0.16,0.0,-9.53,Person_2,Static,Walking
3300266,0.2,0.0,-9.61,Person_2,Static,Walking
3300278,0.2,0.0,-9.61,Person_2,Static,Static
3300290,0.16,0.04,-9.49,Person_2,Static,Static
3300302,0.2,0.0,-9.65,Person_2,Static,Static
3300314,0.2,0.0,-9.49,Person_2,Static,Static
3300326,0.16,0.04,-9.49,Person_2,Static,Static
3300338,0.2,0.04,-9.53,Person_2,Static,Static
3300350,0.2,0.04,-9.61,Person_2,Static,Static
3300362,0.16,0.0,-9.53,Person_2,Static,Static
3300374,0.2,0.0,-9.49,Person_2,Static,Static
3300386,0.24,0.0,-9.57,Person_2,Static,Static
3300398,0.2,0.0,-9.57,Person_2,Static,Static
3300410,0.2,0.0,-9.53,Person_2,Static,Static
3300422,0.16,0.0,-9.49,Person_2,Static,Static
3300434,0.16,0.04,-9.53,Person_2,Static,Static
3300446,0.16,0.04,-9.53,Person_2,Static,Static
3300458,0.2,0.0,-9.49,Person_2,Static,Static
3300470,0.16,0.04,-9.57,Person_2,Static,Static
3300482,0.16,0.0,-9.57,Person_2,Static,Static
3300494,0.2,0.0,-9.61,Person_2,Static,Static
3300506,0.2,0.04,-9.53,Person_2,Static,Static
3300518,0.2,0.0,-9.53,Person_2,Static,Static
3300530,0.16,0.0,-9.57,Person_2,Static,Static
3300542,0.16,0.04,-9.49,Person_2,Static,Static
3300554,0.16,0.0,-9.45,Person_2,Static,Static
3300566,0.2,0.04,-9.53,Person_2,Static,Static
3300578,0.2,0.0,-9.53,Person_2,Static,Static
3300590,0.16,0.0,-9.57,Person_2,Static,Static
3300602,0.2,0.0,-9.57,Person_2,Static,Static
3300614,0.16,0.04,-9.57,Person_2,Static,Static
3300626,0.2,0.0,-9.53,Person_2,Static,Static
3300638,0.2,0.04,-9.53,Person_2,Static,Static
3300650,0.2,0.04,-9.57,Person_2,Static,Static
3300662,0.2,0.0,-9.53,Person_2,Static,Static
3300674,0.2,0.0,-9.53,Person_2,Static,Static
3300686,0.2,0.0,-9.53,Person_2,Static,Static
3300698,0.2,0.04,-9.49,Person_2,Static,Static
3300710,0.2,0.0,-9.53,Person_2,Static,Static
3300722,0.16,0.04,-9.57,Person_2,Static,Static
3300734,0.16,0.0,-9.57,Person_2,Static,Static
3300746,0.24,0.04,-9.57,Person_2,Static,Static
3300758,0.2,0.04,-9.49,Person_2,Static,Static
3300770,0.16,0.0,-9.57,Person_2,Static,Static
3300782,0.16,0.0,-9.57,Person_2,Static,Static
3300794,0.2,0.0,-9.53,Person_2,Static,Static
3300806,0.2,0.0,-9.53,Person_2,Static,Static
3300818,0.2,0.04,-9.53,Person_2,Static,Static
3300830,0.2,0.0,-9.53,Person_2,Static,Static
3300842,0.2,0.0,-9.53,Person_2,Static,Static
3300854,0.16,0.0,-9.53,Person_2,Static,Static
3300866,0.24,0.0,-9.49,Person_2,Static,Static
3300878,0.16,0.0,-9.53,Person_2,Static,Static
3300890,0.2,0.04,-9.49,Person_2,Static,Static
3300902,0.16,0.0,-9.53,Person_2,Static,Static
3300914,0.16,0.04,-9.53,Person_2,Static,Static
3300926,0.16,0.0,-9.57,Person_2,Static,Static
3300938,0.2,0.0,-9.53,Person_2,Static,Static
3300950,0.16,0.0,-9.57,Person_2,Static,Static
3300962,0.2,0.0,-9.57,Person_2,Static,Static
3300974,0.2,0.0,-9.53,Person_2,Static,Static
3300986,0.16,0.0,-9.49,Person_2,Static,Static
3300998,0.16,0.04,-9.49,Person_2,Static,Static
3301010,0.24,0.04,-9.57,Person_2,Static,Static
3301022,0.16,0.0,-9.61,Person_2,Static,Static
3301034,0.16,0.04,-9.53,Person_2,Static,Static
3301046,0.16,0.0,-9.53,Person_2,Static,Static
3301058,0.2,0.0,-9.53,Person_2,Static,Static
3301070,0.2,0.04,-9.49,Person_2,Static,Static
3301082,0.16,0.04,-9.49,Person_2,Static,Static
3301094,0.16,0.0,-9.53,Person_2,Static,Static
3301106,0.2,0.0,-9.53,Person_2,Static,Static
3301118,0.2,0.0,-9.57,Person_2,Static,Static
3301130,0.24,0.04,-9.53,Person_2,Static,Static
3301142,0.2,0.0,-9.53,Person_2,Static,Static
3301154,0.16,0.0,-9.53,Person_2,Static,Static
3301166,0.16,0.0,-9.57,Person_2,Static,Static
3301178,0.2,0.0,-9.53,Person_2,Static,Static
3301190,0.2,0.0,-9.49,Person_2,Static,Static
3301202,0.2,0.04,-9.49,Person_2,Static,Static
3301214,0.16,0.0,-9.53,Person_2,Static,Static
3301226,0.2,0.0,-9.53,Person_2,Static,Static
3301238,0.16,0.04,-9.53,Person_2,Static,Static
3301250,0.16,0.04,-9.49,Person_2,Static,Static
3301262,0.2,0.04,-9.53,Person_2,Static,Static
3301274,0.16,0.0,-9.57,Person_2,Static,Static
3301286,0.2,0.0,-9.53,Person_2,Static,Static
3301298,0.16,0.0,-9.57,Person_2,Static,Static
3301310,0.16,0.0,-9.53,Person_2,Static,Static
3301322,0.16,0.04,-9.53,Person_2,Static,Walking
3301334,0.2,0.04,-9.53,Person_2,Static,Walking
3301346,0.2,0.0,-9.49,Person_2,Static,Walking
3301358,0.2,0.04,-9.49,Person_2,Static,Walking
3301370,0.2,0.04,-9.49,Person_2,Walking,Walking
3301382,0.24,0.0,-9.89,Person_2,Walking,Walking
3301394,0.16,0.04,-9.06,Person_2,Walking,Walking
3301406,0.16,-0.04,-9.89,Person_2,Walking,Walking
3301418,0.16,0.04,-9.06,Person_2,Walking,Walking
3301430,0.2,0.0,-9.81,Person_2,Walking,Walking
3301442,0.16,0.0,-9.73,Person_2,Static,Walking
3301454,0.2,0.0,-9.41,Person_2,Static,Walking
3301466,0.2,0.0,-9.69,Person_2,Static,Walking
3301478,0.16,0.04,-9.41,Person_2,Static,Walking
3301490,0.2,-0.04,-9.53,Person_2,Static,Walking
3301502,0.24,0.0,-9.53,Person_2,Static,Static
3301514,0.2,0.0,-9.61,Person_2,Static,Static
3301526,0.2,0.04,-9.49,Person_2,Static,Static
3301538,0.2,0.0,-9.53,Person_2,Static,Static
3301550,0.16,0.04,-9.41,Person_2,Static,Static
3301562,0.2,0.0,-9.49,Person_2,Static,Static
3301574,0.2,0.0,-9.57,Person_2,Static,Static
3301586,0.16,0.0,-9.49,Person_2,Static,Static
3301598,0.16,0.0,-9.57,Person_2,Static,Static
3301610,0.27,0.04,-9.57,Person_2,Static,Static
3301622,0.2,0.0,-9.53,Person_2,Static,Static
3301634,0.24,0.0,-9.49,Person_2,Static,Static
3301646,0.24,0.0,-9.49,Person_2,Static,Static
3301658,0.24,0.0,-9.53,Person_2,Static,Static
3301670,0.2,0.04,-9.57,Person_2,Static,Static
3301682,0.16,0.04,-9.57,Person_2,Static,Static
3301694,0.16,0.04,-9.49,Person_2,Static,Static
3301706,0.16,0.04,-9.53,Person_2,Static,Static
3301718,0.16,0.0,-9.53,Person_2,Static,Static
3301730,0.16,0.04,-9.53,Person_2,Static,Static
3301742,0.2,0.04,-9.53,Person_2,Static,Static
3301754,0.2,0.0,-9.49,Person_2,Static,Static
3301766,0.2,0.0,-9.53,Person_2,Static,Static
3301778,0.2,0.0,-9.61,Person_2,Static,Static
3301790,0.16,0.0,-9.53,Person_2,Static,Static
3301802,0.2,0.0,-9.53,Person_2,Static,Static
3301814,0.2,0.0,-9.57,Person_2,Static,Static
3301826,0.2,0.0,-9.61,Person_2,Static,Static
3301838,0.16,0.04,-9.57,Person_2,Static,Static
3301850,0.2,0.0,-9.57,Person_2,Static,Static
3301862,0.24,0.04,-9.53,Person_2,Static,Static
3301874,0.2,0.0,-9.53,Person_2,Static,Static
3301886,0.16,0.0,-9.57,Person_2,Static,Static
3301898,0.16,0.0,-9.53,Person_2,Static,Static
3301910,0.2,0.0,-9.45,Person_2,Static,Static
3301922,0.2,0.04,-9.49,Person_2,Static,Static
3301934,0.16,0.0,-9.53,Person_2,Static,Static
3301946,0.2,0.04,-9.53,Person_2,Static,Static
3301958,0.24,0.04,-9.49,Person_2,Static,Static
3301970,0.16,0.04,-9.53,Person_2,Static,Static
3301982,0.16,0.0,-9.57,Person_2,Static,Static
3301994,0.16,0.0,-9.53,Person_2,Static,Static
3302006,0.2,0.0,-9.53,Person_2,Static,Static
3302018,0.2,0.0,-9.53,Person_2,Static,Static
3302030,0.24,0.0,-9.57,Person_2,Static,Static
3302042,0.2,0.04,-9.49,Person_2,Static,Static
3302054,0.2,0.04,-9.57,Person_2,Static,Static
3302066,0.2,0.04,-9.53,Person_2,Static,Static
3302078,0.16,0.04,-9.53,Person_2,Static,Static
3302090,0.16,0.04,-9.57,Person_2,Static,Static
3302102,0.16,0.04,-9.53,Person_2,Static,Static
3302114,0.16,0.04,-9.53,Person_2,Static,Static
3302126,0.16,0.0,-9.57,Person_2,Static,Static
3302138,0.16,0.0,-9.53,Person_2,Static,Static
3302150,0.16,0.0,-9.57,Person_2,Static,Static
3302162,0.16,0.0,-9.53,Person_2,Static,Static
3302174,0.2,0.04,-9.53,Person_2,Static,Static
3302186,0.2,0.04,-9.53,Person_2,Static,Static
3302198,0.16,0.0,-9.53,Person_2,Static,Static
3302210,0.16,0.04,-9.53,Person_2,Static,Static
3302222,0.2,0.0,-9.53,Person_2,Static,Static
3302234,0.16,0.04,-9.45,Person_2,Static,Static
3302246,0.2,0.0,-9.53,Person_2,Static,Static
3302258,0.2,0.0,-9.49,Person_2,Static,Static
3302270,0.2,0.04,-9.53,Person_2,Static,Static
3302282,0.2,0.0,-9.49,Person_2,Static,Static
3302294,0.2,0.04,-9.49,Person_2,Static,Static
3302306,0.2,-0.04,-9.57,Person_2,Static,Static
3302318,0.2,0.0,-9.53,Person_2,Static,Static
3302330,0.2,0.04,-9.53,Person_2,Static,Static
3302342,0.16,0.04,-9.49,Person_2,Static,Static
3302354,0.2,0.04,-9.53,Person_2,Static,Static
3302366,0.12,0.04,-9.57,Person_2,Static,Static
3302378,0.2,0.04,-9.61,Person_2,Static,Static
3302390,0.2,0.04,-9.53,Person_2,Static,Static
3302402,0.16,0.0,-9.53,Person_2,Static,Static
3302414,0.12,0.0,-9.49,Person_2,Static,Static
3302426,0.16,0.0,-9.53,Person_2,Static,Static
3302438,0.12,0.0,-9.53,Person_2,Static,Static
3302450,0.2,-0.04,-9.57,Person_2,Static,Fall_Down
3302462,0.2,0.04,-9.53,Person_2,Static,Fall_Down
3302474,0.16,0.0,-9.53,Person_2,Static,Fall_Down
3302486,0.2,0.0,-9.61,Person_2,Static,Fall_Down
3302498,0.2,0.04,-9.38,Person_2,Fall_Down,Fall_Down
3302510,-0.47,-0.2,-5.77,Person_2,Fall_Down,Fall_Down
3302522,0.94,0.47,-23.93,Person_2,Fall_Down,Fall_Down
3302534,1.14,1.57,2.04,Person_2,Fall_Down,Fall_Down
3302546,-2.04,3.77,-4.51,Person_2,Walking,Fall_Down
3302558,-0.55,2.0,-13.06,Person_2,Walking,Fall_Down
3302570,0.59,-1.02,-8.32,Person_2,Walking,Fall_Down
