Timestamp(ms),X(m/s^2),Y(m/s^2),Z(m/s^2),state
[2024-08-15 10:17:44.227] 0.71, 0.08, -9.45, Stationary
[2024-08-15 10:17:44.258] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:44.274] 0.67, 0.08, -9.49, Stationary
[2024-08-15 10:17:44.274] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:44.307] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:44.310] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:44.314] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:44.320] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:44.341] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:44.354] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:44.354] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:44.385] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:44.385] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:44.433] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:44.453] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:44.453] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:44.454] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:44.454] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:44.454] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:44.464] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:44.484] 0.71, 0.08, -9.45, Stationary
[2024-08-15 10:17:44.497] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:44.528] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:44.528] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:44.543] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:44.543] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:44.543] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:44.575] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:44.584] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:44.584] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:44.607] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:44.607] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:44.638] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:44.638] 0.75, 0.16, -9.49, Stationary
[2024-08-15 10:17:44.638] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:44.669] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:44.669] 0.71, 0.08, -9.45, Stationary
[2024-08-15 10:17:44.685] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:44.701] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:44.720] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:44.723] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:44.727] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:44.753] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:44.753] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:44.765] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:44.797] 0.67, 0.20, -9.49, Stationary
[2024-08-15 10:17:44.797] 0.71, 0.08, -9.45, Stationary
[2024-08-15 10:17:44.797] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:44.828] 0.63, 0.12, -9.41, Stationary
[2024-08-15 10:17:44.828] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:44.828] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:44.865] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:44.908] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:44.924] 0.63, 0.16, -9.41, Stationary
[2024-08-15 10:17:44.924] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:44.944] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:44.944] 0.63, 0.12, -9.41, Stationary
[2024-08-15 10:17:44.949] 0.59, 0.24, -9.45, Stationary
[2024-08-15 10:17:44.949] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:44.955] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:44.955] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:44.990] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:44.994] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.000] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:45.016] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.048] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.048] 0.63, 0.16, -9.49, Stationary
[2024-08-15 10:17:45.048] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.048] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:45.064] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.084] 0.63, 0.16, -9.49, Stationary
[2024-08-15 10:17:45.095] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:45.095] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.126] 0.71, 0.08, -9.41, Stationary
[2024-08-15 10:17:45.126] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.142] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.158] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.176] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:45.176] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.178] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:45.205] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:45.205] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:45.221] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:45.236] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.262] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.262] 0.67, 0.16, -9.38, Stationary
[2024-08-15 10:17:45.262] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:45.300] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.305] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.305] 0.63, 0.16, -9.49, Stationary
[2024-08-15 10:17:45.331] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.331] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.331] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.378] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:45.378] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:45.394] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:45.394] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:45.413] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:45.413] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.413] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:45.441] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.458] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:45.462] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:45.491] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:45.495] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:45.498] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.521] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:45.521] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:45.536] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.542] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.568] 0.71, 0.08, -9.49, Stationary
[2024-08-15 10:17:45.568] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.568] 0.71, 0.08, -9.45, Stationary
[2024-08-15 10:17:45.600] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:45.663] 0.71, 0.08, -9.45, Stationary
[2024-08-15 10:17:45.670] 0.67, 0.20, -9.49, Stationary
[2024-08-15 10:17:45.670] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:45.673] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:45.673] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:45.679] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:45.685] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:45.685] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.711] 0.63, 0.16, -9.49, Stationary
[2024-08-15 10:17:45.742] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:45.742] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:45.742] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:45.758] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.758] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.790] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.790] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.790] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.806] 0.71, 0.20, -9.41, Stationary
[2024-08-15 10:17:45.837] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:45.837] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.837] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.868] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.868] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.886] 0.67, 0.16, -9.53, Stationary
[2024-08-15 10:17:45.915] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:45.915] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:45.915] 0.63, 0.16, -9.41, Stationary
[2024-08-15 10:17:45.915] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.947] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.987] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:45.994] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:45.994] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.994] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:45.994] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:46.025] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.025] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.025] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:46.042] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.060] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:46.089] 0.67, 0.12, -9.38, Stationary
[2024-08-15 10:17:46.089] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.089] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.129] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:46.134] 0.75, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.139] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.144] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.167] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.176] 0.71, 0.20, -9.41, Stationary
[2024-08-15 10:17:46.183] 0.78, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.201] 0.63, 0.16, -9.41, Stationary
[2024-08-15 10:17:46.217] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:46.234] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.247] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.247] 0.67, 0.12, -9.38, Stationary
[2024-08-15 10:17:46.265] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:46.265] 0.71, 0.08, -9.49, Stationary
[2024-08-15 10:17:46.297] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.300] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:46.300] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.329] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:46.329] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:46.343] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:46.359] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.375] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:46.375] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.375] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:46.406] 0.67, 0.24, -9.49, Stationary
[2024-08-15 10:17:46.406] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.422] 0.75, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.453] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.453] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.453] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.453] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:46.487] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.504] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:46.504] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.532] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:46.532] 0.67, 0.12, -9.38, Stationary
[2024-08-15 10:17:46.532] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:46.563] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:46.563] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:46.579] 0.78, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.579] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:46.613] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.623] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.626] 0.63, 0.16, -9.49, Stationary
[2024-08-15 10:17:46.655] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.660] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.663] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:46.726] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:46.726] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:46.739] 0.71, 0.16, -9.38, Stationary
[2024-08-15 10:17:46.753] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.753] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.753] 0.67, 0.08, -9.45, Stationary
[2024-08-15 10:17:46.753] 0.75, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.761] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:46.761] 0.75, 0.16, -9.41, Stationary
[2024-08-15 10:17:46.801] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.806] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.806] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.838] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.844] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:46.844] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:46.864] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.864] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:46.881] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:46.887] 0.63, 0.16, -9.53, Stationary
[2024-08-15 10:17:46.912] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:46.912] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:46.912] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:46.943] 0.63, 0.20, -9.41, Stationary
[2024-08-15 10:17:46.990] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.006] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.006] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:47.006] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.006] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.006] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.006] 0.71, 0.20, -9.41, Stationary
[2024-08-15 10:17:47.037] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.069] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.101] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:47.117] 0.75, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.117] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:47.117] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:47.117] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.117] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:47.117] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:47.148] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:47.164] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.164] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:47.196] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.196] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:47.196] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:47.211] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:47.243] 0.63, 0.16, -9.49, Stationary
[2024-08-15 10:17:47.243] 0.71, 0.12, -9.53, Stationary
[2024-08-15 10:17:47.243] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.274] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.274] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.288] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:47.306] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.321] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.321] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:47.353] 0.75, 0.12, -9.41, Stationary
[2024-08-15 10:17:47.353] 0.71, 0.16, -9.53, Stationary
[2024-08-15 10:17:47.353] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.368] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.388] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:47.400] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:47.400] 0.75, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.431] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:47.447] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:47.447] 0.63, 0.16, -9.49, Stationary
[2024-08-15 10:17:47.447] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.462] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:47.494] 0.63, 0.16, -9.41, Stationary
[2024-08-15 10:17:47.494] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:47.494] 0.71, 0.08, -9.49, Stationary
[2024-08-15 10:17:47.510] 0.63, 0.16, -9.53, Stationary
[2024-08-15 10:17:47.525] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.542] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.557] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.573] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:47.604] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:47.604] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.604] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:47.604] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.636] 0.75, 0.16, -9.53, Stationary
[2024-08-15 10:17:47.636] 0.75, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.636] 0.67, 0.20, -9.41, Stationary
[2024-08-15 10:17:47.667] 0.63, 0.20, -9.45, Stationary
[2024-08-15 10:17:47.667] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:47.682] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.714] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:47.714] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:47.714] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.730] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:47.761] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.761] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.761] 0.75, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.793] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.824] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.824] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:47.824] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.824] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.840] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.840] 0.63, 0.16, -9.41, Stationary
[2024-08-15 10:17:47.871] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:47.871] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.887] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.919] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:47.919] 0.67, 0.20, -9.41, Stationary
[2024-08-15 10:17:47.919] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:47.950] 0.75, 0.20, -9.41, Stationary
[2024-08-15 10:17:47.950] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:47.950] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.965] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.997] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:47.997] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:47.997] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:48.029] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:48.029] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.044] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:48.044] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:48.069] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.078] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:48.110] 0.71, 0.20, -9.45, Stationary
[2024-08-15 10:17:48.111] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:48.111] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.123] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:48.155] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:48.170] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:48.170] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:48.186] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.186] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:48.202] 0.67, 0.12, -9.38, Stationary
[2024-08-15 10:17:48.218] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:48.218] 0.67, 0.24, -9.45, Stationary
[2024-08-15 10:17:48.249] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:48.297] 0.75, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.297] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:48.297] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:48.313] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:48.313] 0.67, 0.12, -9.53, Stationary
[2024-08-15 10:17:48.313] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.313] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:48.343] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:48.343] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:48.343] 0.63, 0.12, -9.53, Stationary
[2024-08-15 10:17:48.375] 0.63, 0.16, -9.41, Stationary
[2024-08-15 10:17:48.391] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.391] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:48.391] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:48.422] 0.63, 0.12, -9.49, Stationary
[2024-08-15 10:17:48.422] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.422] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:48.453] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.469] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.469] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.501] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.501] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:48.501] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:48.532] 0.75, 0.16, -9.49, Stationary
[2024-08-15 10:17:48.548] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:48.548] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:48.563] 0.71, 0.20, -9.49, Stationary
[2024-08-15 10:17:48.563] 0.75, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.579] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:48.611] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:48.611] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:48.611] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:48.642] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:48.642] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:48.642] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:48.673] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.689] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.691] 0.67, 0.20, -9.41, Stationary
[2024-08-15 10:17:48.720] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:48.720] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:48.720] 0.67, 0.08, -9.45, Stationary
[2024-08-15 10:17:48.736] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.767] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:48.767] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:48.767] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.800] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:48.800] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:48.800] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:48.846] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:48.846] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:48.878] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:48.878] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:48.909] 0.67, 0.16, -9.45, Stationary
